
[2020-10-18 20:48:43.187]  Suyun Seviyesi:530
[2020-10-18 20:48:43.187] 31.77 celsius
[2020-10-18 20:48:43.237] 60cm'den daha uzak
[2020-10-18 20:48:43.714] Isik seviyesi:65
[2020-10-18 20:48:44.459] 
[2020-10-18 20:48:44.459]  Suyun Seviyesi:542
[2020-10-18 20:48:44.459] 24.44 celsius
[2020-10-18 20:48:44.508] 60cm'den daha uzak
[2020-10-18 20:48:44.984] Isik seviyesi:68
[2020-10-18 20:48:45.729] 
[2020-10-18 20:48:45.729]  Suyun Seviyesi:544
[2020-10-18 20:48:45.729] 19.55 celsius
[2020-10-18 20:48:45.778] 60cm'den daha uzak
[2020-10-18 20:48:46.251] Isik seviyesi:76
[2020-10-18 20:48:46.996] 
[2020-10-18 20:48:46.996]  Suyun Seviyesi:544
[2020-10-18 20:48:46.996] 29.81 celsius
[2020-10-18 20:48:47.045] 60cm'den daha uzak
[2020-10-18 20:48:47.518] Isik seviyesi:71
[2020-10-18 20:48:48.262] 
[2020-10-18 20:48:48.262]  Suyun Seviyesi:539
[2020-10-18 20:48:48.262] 51.32 celsius
[2020-10-18 20:48:48.312] 60cm'den daha uzak
[2020-10-18 20:48:48.785] Isik seviyesi:69
[2020-10-18 20:48:49.530] 
[2020-10-18 20:48:49.530]  Suyun Seviyesi:546
[2020-10-18 20:48:49.530] 51.32 celsius
[2020-10-18 20:48:49.579] 60cm'den daha uzak
[2020-10-18 20:48:50.056] Isik seviyesi:69
[2020-10-18 20:48:50.801] 
[2020-10-18 20:48:50.801]  Suyun Seviyesi:546
[2020-10-18 20:48:50.801] 13.20 celsius
[2020-10-18 20:48:50.850] 60cm'den daha uzak
[2020-10-18 20:48:51.328] Isik seviyesi:72
[2020-10-18 20:48:52.075] 
[2020-10-18 20:48:52.075]  Suyun Seviyesi:548
[2020-10-18 20:48:52.075] 17.11 celsius
[2020-10-18 20:48:52.121] 60cm'den daha uzak
[2020-10-18 20:48:52.597] Isik seviyesi:72
[2020-10-18 20:48:53.340] 
[2020-10-18 20:48:53.340]  Suyun Seviyesi:548
[2020-10-18 20:48:53.340] 39.10 celsius
[2020-10-18 20:48:53.390] 60cm'den daha uzak
[2020-10-18 20:48:53.866] Isik seviyesi:85
[2020-10-18 20:48:54.611] 
[2020-10-18 20:48:54.611]  Suyun Seviyesi:549
[2020-10-18 20:48:54.611] 16.62 celsius
[2020-10-18 20:48:54.662] 60cm'den daha uzak
[2020-10-18 20:48:55.134] Isik seviyesi:75
[2020-10-18 20:48:55.882] 
[2020-10-18 20:48:55.882]  Suyun Seviyesi:533
[2020-10-18 20:48:55.882] 17.11 celsius
[2020-10-18 20:48:55.926] 60cm'den daha uzak
[2020-10-18 20:48:56.404] Isik seviyesi:77
[2020-10-18 20:48:57.149] 
[2020-10-18 20:48:57.149]  Suyun Seviyesi:543
[2020-10-18 20:48:57.149] 32.75 celsius
[2020-10-18 20:48:57.197] 60cm'den daha uzak
[2020-10-18 20:48:57.673] Isik seviyesi:72
[2020-10-18 20:48:58.417] 
[2020-10-18 20:48:58.417]  Suyun Seviyesi:549
[2020-10-18 20:48:58.417] 19.06 celsius
[2020-10-18 20:48:58.466] 60cm'den daha uzak
[2020-10-18 20:48:58.937] Isik seviyesi:73
[2020-10-18 20:48:59.682] 
[2020-10-18 20:48:59.682]  Suyun Seviyesi:549
[2020-10-18 20:48:59.682] 40.57 celsius
[2020-10-18 20:48:59.732] 60cm'den daha uzak
[2020-10-18 20:49:00.206] Isik seviyesi:72
[2020-10-18 20:49:00.949] 
[2020-10-18 20:49:00.949]  Suyun Seviyesi:548
[2020-10-18 20:49:00.949] 23.46 celsius
[2020-10-18 20:49:01.000] 60cm'den daha uzak
[2020-10-18 20:49:01.471] Isik seviyesi:72
[2020-10-18 20:49:02.215] 
[2020-10-18 20:49:02.215]  Suyun Seviyesi:550
[2020-10-18 20:49:02.215] 13.20 celsius
[2020-10-18 20:49:02.267] 60cm'den daha uzak
[2020-10-18 20:49:02.740] Isik seviyesi:69
[2020-10-18 20:49:03.484] 
[2020-10-18 20:49:03.484]  Suyun Seviyesi:538
[2020-10-18 20:49:03.484] 36.66 celsius
[2020-10-18 20:49:03.534] 60cm'den daha uzak
[2020-10-18 20:49:04.007] Isik seviyesi:67
[2020-10-18 20:49:04.750] 
[2020-10-18 20:49:04.750]  Suyun Seviyesi:540
[2020-10-18 20:49:04.750] 35.19 celsius
[2020-10-18 20:49:04.801] 60cm'den daha uzak
[2020-10-18 20:49:05.271] Isik seviyesi:69
[2020-10-18 20:49:06.018] 
[2020-10-18 20:49:06.018]  Suyun Seviyesi:551
[2020-10-18 20:49:06.018] 26.88 celsius
[2020-10-18 20:49:06.068] 60cm'den daha uzak
[2020-10-18 20:49:06.539] Isik seviyesi:79
[2020-10-18 20:49:07.283] 
[2020-10-18 20:49:07.283]  Suyun Seviyesi:548
[2020-10-18 20:49:07.283] 13.20 celsius
[2020-10-18 20:49:07.334] 60cm'den daha uzak
[2020-10-18 20:49:07.806] Isik seviyesi:71
[2020-10-18 20:49:08.553] 
[2020-10-18 20:49:08.553]  Suyun Seviyesi:551
[2020-10-18 20:49:08.553] 27.86 celsius
[2020-10-18 20:49:08.601] 60cm'den daha uzak
[2020-10-18 20:49:09.078] Isik seviyesi:67
[2020-10-18 20:49:09.821] 
[2020-10-18 20:49:09.821]  Suyun Seviyesi:552
[2020-10-18 20:49:09.821] 51.32 celsius
[2020-10-18 20:49:09.873] 60cm'den daha uzak
[2020-10-18 20:49:10.344] Isik seviyesi:83
[2020-10-18 20:49:11.090] 
[2020-10-18 20:49:11.090]  Suyun Seviyesi:549
[2020-10-18 20:49:11.090] 50.83 celsius
[2020-10-18 20:49:11.139] 60cm'den daha uzak
[2020-10-18 20:49:11.612] Isik seviyesi:67
[2020-10-18 20:49:12.356] 
[2020-10-18 20:49:12.356]  Suyun Seviyesi:535
[2020-10-18 20:49:12.356] 40.57 celsius
[2020-10-18 20:49:12.406] 60cm'den daha uzak
[2020-10-18 20:49:12.882] Isik seviyesi:71
[2020-10-18 20:49:13.627] 
[2020-10-18 20:49:13.627]  Suyun Seviyesi:548
[2020-10-18 20:49:13.627] 51.32 celsius
[2020-10-18 20:49:13.677] 60cm'den daha uzak
[2020-10-18 20:49:14.150] Isik seviyesi:74
[2020-10-18 20:49:14.894] 
[2020-10-18 20:49:14.894]  Suyun Seviyesi:543
[2020-10-18 20:49:14.894] 51.32 celsius
[2020-10-18 20:49:14.945] 60cm'den daha uzak
[2020-10-18 20:49:15.417] Isik seviyesi:68
[2020-10-18 20:49:16.160] 
[2020-10-18 20:49:16.160]  Suyun Seviyesi:536
[2020-10-18 20:49:16.160] 23.95 celsius
[2020-10-18 20:49:16.211] 60cm'den daha uzak
[2020-10-18 20:49:16.684] Isik seviyesi:71
[2020-10-18 20:49:17.429] 
[2020-10-18 20:49:17.429]  Suyun Seviyesi:552
[2020-10-18 20:49:17.429] 14.17 celsius
[2020-10-18 20:49:17.477] 60cm'den daha uzak
[2020-10-18 20:49:17.951] Isik seviyesi:75
[2020-10-18 20:49:18.696] 
[2020-10-18 20:49:18.696]  Suyun Seviyesi:552
[2020-10-18 20:49:18.696] 24.93 celsius
[2020-10-18 20:49:18.745] 60cm'den daha uzak
[2020-10-18 20:49:19.222] Isik seviyesi:72
[2020-10-18 20:49:19.966] 
[2020-10-18 20:49:19.966]  Suyun Seviyesi:552
[2020-10-18 20:49:19.966] 15.64 celsius
[2020-10-18 20:49:20.013] 60cm'den daha uzak
[2020-10-18 20:49:20.489] Isik seviyesi:75
[2020-10-18 20:49:21.237] 
[2020-10-18 20:49:21.237]  Suyun Seviyesi:552
[2020-10-18 20:49:21.237] 46.43 celsius
[2020-10-18 20:49:21.285] 60cm'den daha uzak
[2020-10-18 20:49:21.764] Isik seviyesi:70
[2020-10-18 20:49:22.506] 
[2020-10-18 20:49:22.506]  Suyun Seviyesi:553
[2020-10-18 20:49:22.506] 39.59 celsius
[2020-10-18 20:49:22.555] 60cm'den daha uzak
[2020-10-18 20:49:23.031] Isik seviyesi:71
[2020-10-18 20:49:23.779] 
[2020-10-18 20:49:23.779]  Suyun Seviyesi:554
